client_id,valeur_vie_client_eur,revenu_mensuel_recurrent_eur,sieges_souscrits,utilisateurs_actifs,taille_entreprise_ge,plan_ent,fonctionnalites_utilisees,delai_reponse_support_h,taille_entreprise_tpe,plan_str,taille_entreprise_pme
CLI-004903,3012.0,99.26,2,2,0,0,12,0.8,1,0,0
CLI-003809,157646.0,2597.99,50,22,0,0,14,5.7,0,0,1
CLI-003108,14915.0,2021.07,40,34,0,0,16,4.8,0,0,0
CLI-004016,870.0,58.92,6,5,0,0,3,23.7,1,1,0
CLI-001220,112469.0,5963.38,116,25,0,0,8,2.9,0,0,0
CLI-000884,12737.0,706.04,13,9,0,0,13,9.0,0,0,1
CLI-001743,394599.0,16593.74,206,156,0,1,22,4.6,0,0,0
CLI-004239,2733.0,107.5,4,1,0,0,4,9.4,1,0,0
CLI-003341,110089.0,13425.54,189,78,0,1,10,0.8,0,0,0
CLI-001570,3519.0,204.35,8,3,0,0,0,8.0,1,0,0
CLI-002265,58034.0,1726.18,39,18,0,0,10,6.0,0,0,1
CLI-001299,3987.0,131.4,11,3,0,0,2,22.9,1,1,0
CLI-003740,1356.0,275.63,11,9,0,0,5,12.2,1,0,0
CLI-000765,7388.0,901.02,55,0,0,0,0,19.2,0,0,1
CLI-002711,5532.0,674.58,8,1,0,1,7,3.8,0,0,1
CLI-000130,4525.0,82.37,3,2,0,0,6,13.4,1,0,0
CLI-003070,15557.0,311.02,11,9,0,0,11,6.3,1,0,0
CLI-002324,13399.0,371.37,17,9,0,0,5,10.5,0,0,1
CLI-001653,292527.0,29728.4,722,396,1,0,8,11.9,0,0,0
CLI-000011,300.0,11.74,1,1,0,0,3,10.5,1,1,0
CLI-001262,13749.0,644.91,23,11,0,0,1,9.0,0,0,1
CLI-004945,4937.0,334.5,13,0,0,0,0,7.7,0,0,1
CLI-000720,20610.0,930.88,41,20,0,0,2,11.9,0,0,1
CLI-000038,122357.0,11478.13,168,92,0,1,16,3.8,0,0,0
CLI-001628,5375.0,104.05,4,2,0,0,6,10.9,1,0,0
CLI-003145,17750.0,1202.55,56,8,0,0,4,10.4,0,0,1
CLI-004833,1506954.0,35341.33,639,0,1,0,0,4.1,0,0,0
CLI-002216,15802.0,3211.76,43,20,0,1,5,10.5,0,0,1
CLI-001273,12325.0,484.84,10,3,0,0,5,10.5,1,0,0
CLI-002072,4011.0,119.3,11,1,0,0,0,28.8,1,1,0
CLI-003850,6745.0,235.03,9,6,0,0,5,14.4,1,0,0
CLI-004228,383791.0,9958.24,213,31,0,0,8,5.9,0,0,0
CLI-004860,14969.0,493.37,52,25,0,0,4,7.4,0,1,0
CLI-001732,2521.0,122.96,9,7,0,0,4,26.7,1,1,0
CLI-000699,27193.0,436.34,29,21,0,0,5,28.7,0,1,1
CLI-004955,37738.0,4183.85,161,117,0,0,8,10.1,0,0,0
CLI-001233,6783.0,114.89,10,3,0,0,4,22.8,0,1,1
CLI-004909,1033.0,90.0,6,1,0,0,0,2.7,1,0,0
CLI-001048,55914.0,1196.27,47,26,0,0,6,13.9,0,0,0
CLI-004440,96301.0,2446.67,52,45,0,0,18,13.0,0,0,1
CLI-001037,1259.0,80.84,9,3,0,0,0,18.7,1,1,0
CLI-000449,17586.0,3574.3,128,56,0,0,5,4.1,0,0,0
CLI-001090,19093.0,862.37,32,17,0,0,8,15.5,0,0,1
CLI-002776,300.0,17.72,2,1,0,0,4,27.6,1,1,0
CLI-001848,97098.0,2888.09,58,47,0,0,19,4.4,0,0,1
CLI-002365,37548.0,1761.14,41,23,0,0,6,5.2,0,0,1
CLI-001826,1926.0,90.35,8,6,0,0,1,25.9,1,1,0
CLI-001850,7343.0,389.33,33,17,0,0,3,10.5,0,1,1
CLI-000821,1114.0,31.58,4,1,0,0,0,12.5,1,1,0
CLI-004881,7812.0,381.07,46,9,0,0,1,12.3,0,1,1
CLI-004426,40706.0,1551.29,53,17,0,0,4,11.4,0,0,1
CLI-002845,25642.0,3908.82,154,103,0,0,8,8.2,0,0,0
CLI-001579,5552.0,211.58,9,0,0,0,0,21.4,1,0,0
CLI-003344,382.0,11.37,1,1,0,0,3,24.6,1,1,0
CLI-003315,3796.0,201.25,9,3,0,0,1,9.7,1,0,0
CLI-004549,701.0,106.85,3,1,0,0,9,2.5,1,0,0
CLI-000602,93591.0,3084.74,63,27,0,0,11,6.7,0,0,0
CLI-003580,1800.0,84.41,7,1,0,0,1,25.1,1,1,0
CLI-001174,22060.0,1222.86,44,34,0,0,11,13.9,0,0,1
CLI-004194,24305.0,1646.7,39,8,0,0,11,4.1,0,0,1
CLI-003881,331372.0,9184.37,187,115,0,0,2,3.7,0,0,0
CLI-000498,122160.0,3169.69,46,26,0,1,12,0.9,0,0,1
CLI-003922,6081.0,674.19,26,7,0,0,5,13.7,0,0,1
CLI-002904,27909.0,1547.07,40,13,0,0,5,10.1,0,0,1
CLI-000740,49006.0,2490.14,61,6,0,0,6,10.5,0,0,0
CLI-002784,958.0,64.93,7,6,0,0,3,14.6,1,1,0
CLI-002307,13993.0,568.83,27,12,0,0,3,13.3,0,0,1
CLI-004408,1470.0,105.42,4,3,0,0,4,9.7,1,0,0
CLI-004982,9224.0,865.25,10,4,0,1,16,8.9,1,0,0
CLI-000957,3551.0,117.05,4,1,0,0,6,9.7,1,0,0
CLI-003311,5515.0,140.12,3,2,0,0,12,7.5,1,0,0
CLI-002092,300.0,35.49,4,1,0,0,1,8.3,1,1,0
CLI-002125,18083.0,882.1,21,5,0,0,1,10.1,0,0,1
CLI-003367,20051.0,1630.14,22,10,0,1,18,0.5,0,0,1
CLI-001323,154097.0,2574.29,185,35,0,0,4,10.5,0,1,0
CLI-003325,1896.0,115.6,9,3,0,0,3,33.4,1,1,0
CLI-003920,8742.0,1332.58,36,20,0,0,10,2.6,0,0,1
CLI-003606,371652.0,37769.54,628,145,1,1,5,10.5,0,0,0
CLI-000410,709.0,61.73,3,1,0,0,2,10.5,1,0,0
CLI-004010,487.0,118.72,12,5,0,0,3,14.2,0,1,1
CLI-001477,465084.0,13833.55,204,112,0,1,14,4.3,0,0,0
CLI-000431,1205.0,276.0,23,0,0,0,0,25.9,0,1,1
CLI-003151,13087.0,1485.0,33,3,0,0,2,4.8,0,0,1
CLI-000152,1360.0,66.35,6,2,0,0,3,10.5,1,1,0
CLI-001927,43172.0,5264.91,136,35,1,0,3,5.7,0,0,0
CLI-001654,9637.0,979.41,38,24,0,0,6,20.1,0,0,1
CLI-004541,333356.0,58075.93,645,305,1,1,18,4.8,0,0,0
CLI-003383,89129.0,905.78,28,21,0,0,8,7.8,0,0,1
CLI-003255,14128.0,615.35,7,4,0,1,9,4.2,0,0,1
CLI-004457,13866.0,560.0,7,6,0,1,21,4.5,1,0,0
CLI-001803,1915.0,27.48,2,1,0,0,3,21.0,1,1,0
CLI-000715,994.0,40.4,3,2,0,0,1,26.4,1,1,0
CLI-002062,6266.0,477.61,18,16,0,0,9,16.1,0,0,1
CLI-004421,3205.0,93.05,9,7,0,0,3,24.0,1,1,0
CLI-002838,925.0,38.88,1,1,0,0,5,10.5,1,0,0
CLI-000889,300.0,28.8,2,1,0,0,4,23.4,1,1,0
CLI-004746,496.0,50.41,2,1,0,0,7,11.0,1,0,0
CLI-001082,426089.0,18557.87,415,150,1,0,6,10.5,0,0,0
CLI-003753,29990.0,2151.38,55,6,0,0,8,5.3,0,0,1
CLI-004811,2160.0,175.63,6,0,0,0,0,9.5,1,0,0
CLI-001715,32530.0,2833.64,54,43,0,0,5,4.1,0,0,1
CLI-003142,9707.0,1395.0,31,10,0,0,13,5.8,0,0,0
CLI-001656,6069.0,569.33,24,13,0,0,5,11.3,0,0,1
CLI-000089,15661.0,795.78,32,26,0,0,13,14.5,0,0,1
CLI-000188,5215.0,198.75,7,3,0,0,6,12.2,1,0,0
CLI-003927,580.0,117.86,5,3,0,0,6,7.9,1,0,0
CLI-000288,30260.0,997.36,37,11,0,0,3,10.9,0,0,1
CLI-003340,123402.0,7166.21,177,60,0,0,5,3.8,0,0,0
CLI-004140,44677.0,7783.43,190,0,0,0,0,4.8,0,0,0
CLI-004170,363.0,24.57,2,1,0,0,4,18.9,1,1,0
CLI-000354,71373.0,3956.37,155,75,0,0,5,7.7,0,0,0
CLI-000905,61317.0,4480.0,56,40,0,1,21,2.8,0,0,0
CLI-003489,90783.0,27677.65,425,77,1,1,6,2.6,0,0,0
CLI-000044,135838.0,4601.55,161,123,0,0,8,7.1,0,0,0
CLI-001136,2177.0,126.44,11,6,0,0,2,26.9,1,1,0
CLI-004723,1833.0,186.25,15,13,0,0,3,26.4,0,1,1
CLI-003586,135531.0,2542.79,99,67,0,0,5,17.6,0,0,0
CLI-002817,1688.0,114.34,4,1,0,0,7,10.7,1,0,0
CLI-004564,7818.0,280.43,9,7,0,0,7,11.6,1,0,0
CLI-004714,1432.0,174.68,6,2,0,0,7,9.0,1,0,0
CLI-004546,34629.0,1456.23,59,51,0,0,7,7.8,0,0,1
CLI-001673,2387.0,64.68,6,3,0,0,4,15.6,1,1,0
CLI-003478,123468.0,6273.76,140,80,0,0,9,7.8,0,0,0
CLI-002687,5145.0,216.37,15,8,0,0,4,16.3,0,1,1
CLI-002309,24153.0,2454.57,48,8,0,0,7,3.9,0,0,1
CLI-004654,1136916.0,30810.72,621,546,1,0,11,4.8,0,0,0
CLI-001711,2708.0,66.06,5,4,0,0,4,28.2,1,1,0
CLI-000263,300.0,29.54,3,1,0,0,2,15.6,1,1,0
CLI-004002,37524.0,1345.91,48,37,0,0,7,13.5,0,0,1
CLI-001187,19184.0,1559.64,50,34,0,0,12,11.0,0,0,1
CLI-000703,11150.0,1236.17,50,6,0,0,6,10.5,0,0,0
CLI-004465,12234.0,621.65,52,26,0,0,3,20.3,0,1,1
CLI-002635,139254.0,24260.32,559,158,1,0,9,7.7,0,0,0
CLI-001781,2012.0,68.16,6,1,0,0,0,34.5,1,1,0
CLI-001935,2434.0,129.05,11,4,0,0,2,11.2,1,1,0
CLI-002015,21386.0,3725.87,212,16,0,0,0,13.3,0,0,0
CLI-002862,4870.0,456.87,22,3,0,0,0,2.5,0,0,1
CLI-000726,29776.0,1344.9,52,0,0,0,0,11.3,0,0,1
CLI-003146,506.0,36.33,1,1,0,0,7,10.5,1,0,0
CLI-000353,7825.0,636.21,25,14,0,0,8,15.1,0,0,1
CLI-002791,1258.0,109.58,11,4,0,0,2,24.4,1,1,0
CLI-004076,300.0,86.4,12,2,0,0,4,8.3,0,1,1
CLI-003521,8933.0,1089.43,15,2,0,1,15,2.9,0,0,1
CLI-003394,124709.0,4752.64,106,51,0,0,9,7.5,0,0,0
CLI-000924,22454.0,1521.28,59,0,0,0,0,7.0,0,0,1
CLI-003820,29955.0,2810.04,63,52,0,0,18,5.7,0,0,0
CLI-000713,37509.0,1386.14,27,20,0,0,15,10.5,0,0,1
CLI-002769,587.0,65.07,6,1,0,0,2,20.5,1,1,0
CLI-000433,4006.0,407.07,19,6,0,0,5,16.4,0,0,1
CLI-000215,26628.0,1202.73,25,14,0,0,12,7.3,0,0,1
CLI-000464,4739.0,148.2,11,5,0,0,3,47.7,1,1,0
CLI-001179,3154.0,101.23,8,5,0,0,2,24.2,1,1,0
CLI-000088,67479.0,2285.88,51,38,0,0,14,8.3,0,0,1
CLI-002709,17422.0,1931.48,41,17,0,0,8,8.7,0,0,1
CLI-001984,3287.0,121.47,10,3,0,0,2,33.1,1,1,0
CLI-003883,52722.0,1428.79,60,0,0,0,0,16.9,0,0,0
CLI-001392,8121.0,341.5,27,9,0,0,3,19.4,0,1,1
CLI-003198,5114.0,122.28,9,0,0,0,0,10.5,1,1,0
CLI-003263,1980.0,185.74,15,5,0,0,3,34.7,0,1,1
CLI-000860,60545.0,4614.72,176,116,0,0,7,14.5,0,0,0
CLI-000670,333452.0,18484.05,199,0,0,1,0,2.0,0,0,0
CLI-000693,15910.0,1077.91,42,31,0,0,5,14.6,0,0,1
CLI-001651,324801.0,18861.83,419,135,1,0,14,4.4,0,0,0
CLI-000317,57121.0,3482.96,77,29,0,0,5,10.6,0,0,0
CLI-002063,196569.0,8878.45,112,22,0,1,1,2.0,0,0,0
CLI-002094,209024.0,4046.15,85,68,0,0,14,9.2,0,0,0
CLI-003296,392876.0,17745.09,252,90,1,1,11,3.0,0,0,0
CLI-002346,103343.0,2172.9,40,12,0,0,13,9.5,0,0,1
CLI-003159,300.0,10.39,1,1,0,0,4,21.0,1,1,0
CLI-004954,23299.0,916.56,16,10,0,0,13,7.3,0,0,1
CLI-000614,39224.0,2391.73,107,57,0,0,10,4.6,0,0,0
CLI-004189,19046.0,1548.44,42,5,0,0,2,8.9,0,0,1
CLI-002422,3114.0,949.31,39,20,0,0,6,9.5,0,0,1
CLI-003387,736.0,99.69,10,0,0,0,0,12.6,1,1,0
CLI-002708,23196.0,2176.01,113,29,0,0,2,7.8,0,0,0
CLI-004390,823.0,55.79,5,4,0,0,3,20.6,1,1,0
CLI-003892,40361.0,1093.79,47,26,0,0,3,11.3,0,0,1
CLI-003397,42584.0,1790.74,38,23,0,0,7,1.9,0,0,1
CLI-001268,300.0,9.11,1,1,0,0,2,19.8,1,1,0
CLI-000167,1951.0,76.75,7,1,0,0,3,29.1,1,1,0
CLI-003589,34156.0,2082.7,85,63,0,0,7,12.0,0,0,0
CLI-001687,2244.0,160.95,7,2,0,0,0,0.5,1,0,0
CLI-000729,42109.0,1426.47,112,107,0,0,4,31.3,0,1,0
CLI-004476,26191.0,3992.53,89,21,0,0,10,3.1,0,0,0
CLI-001890,40941.0,942.04,33,13,0,0,4,23.4,0,0,1
CLI-001168,554.0,84.45,4,2,0,0,6,19.8,1,0,0
CLI-002123,384647.0,36083.22,540,329,1,1,13,2.0,0,0,0
CLI-003670,6866.0,232.6,8,2,0,0,4,22.0,0,0,1
CLI-000718,37647.0,1350.31,48,34,0,0,9,10.5,0,0,1
CLI-000626,1596.0,121.65,10,3,0,0,1,12.4,1,1,0
CLI-004646,457.0,37.16,3,2,0,0,5,19.4,1,1,0
CLI-003762,2112.0,515.13,28,7,0,0,3,8.2,0,0,1
CLI-004284,1441.0,109.84,10,2,0,0,2,23.6,1,1,0
CLI-002073,6297.0,1919.79,85,68,0,0,8,19.6,0,0,0
CLI-004044,486842.0,29685.5,440,341,1,1,21,5.2,0,0,0
CLI-004604,937.0,190.49,5,4,0,0,15,5.8,1,0,0
CLI-001312,1808.0,59.59,3,1,0,0,5,0.5,1,0,0
CLI-001621,10087.0,279.56,24,0,0,0,0,10.5,0,1,1
CLI-001866,10423.0,270.0,6,2,0,0,9,6.6,0,0,1
CLI-000973,139892.0,8978.92,191,134,0,0,13,4.1,0,0,0
CLI-000959,60418.0,3508.62,160,17,0,0,4,9.8,0,0,0
CLI-001076,14361.0,648.64,24,8,0,0,3,12.9,0,0,1
CLI-003155,1415.0,100.0,4,0,0,0,0,9.5,1,0,0
CLI-002134,24270.0,822.16,21,12,0,0,13,12.6,0,0,1
CLI-001863,5777.0,234.82,19,15,0,0,4,31.8,0,1,1
CLI-002407,28832.0,2197.58,55,45,0,0,19,11.2,0,0,1
CLI-003439,3723.0,567.54,27,5,0,0,6,12.3,0,0,1
CLI-001192,7363.0,300.0,12,8,0,0,11,15.7,0,0,1
CLI-001685,75655.0,8387.42,207,90,0,0,10,9.1,0,0,0
CLI-000582,24381.0,2477.78,49,35,0,0,13,0.5,0,0,1
CLI-003172,11540.0,586.38,26,20,0,0,8,9.1,0,0,1
CLI-004908,352.0,23.88,2,1,0,0,3,16.3,1,1,0
CLI-004808,49333.0,1280.05,24,19,0,0,7,3.6,0,0,1
CLI-004657,1374.0,98.54,8,5,0,0,2,9.9,1,1,0
CLI-004056,13064.0,331.92,29,9,0,0,1,21.7,0,1,1
CLI-000978,304.0,10.91,1,1,0,0,1,21.0,1,1,0
CLI-000054,501583.0,29127.94,364,143,1,1,15,3.5,0,0,0
CLI-000168,4551.0,426.89,9,2,0,0,11,9.4,0,0,1
CLI-003907,225961.0,4592.71,49,22,0,1,16,3.7,0,0,1
CLI-004676,80163.0,6517.29,161,39,0,0,3,7.8,0,0,0
CLI-001753,1347078.0,60843.62,695,285,1,1,16,2.8,0,0,0
CLI-004307,885.0,46.93,2,0,0,0,0,19.5,1,0,0
CLI-001970,236980.0,10703.71,241,123,1,0,13,1.5,0,0,0
CLI-003726,9521.0,1290.17,46,8,0,0,3,3.1,0,0,1
CLI-001588,696.0,65.26,5,2,0,0,2,22.6,1,1,0
CLI-001039,1155148.0,33705.0,749,529,1,0,6,11.5,0,0,0
CLI-002579,2763.0,240.65,10,5,0,0,7,14.4,1,0,0
CLI-000879,90987.0,3082.21,40,13,0,1,21,4.5,0,0,0
CLI-003314,1872.0,285.34,11,7,0,0,11,21.9,1,0,0
CLI-002567,780.0,63.41,5,3,0,0,2,22.9,1,1,0
CLI-001189,8548.0,801.84,34,19,0,0,4,7.4,0,0,1
CLI-000046,637.0,72.0,6,1,0,0,3,25.5,1,1,0
CLI-000579,671.0,58.42,5,3,0,0,4,23.5,1,1,0
CLI-002825,375.0,35.19,3,1,0,0,3,28.0,1,1,0
CLI-001077,554404.0,52007.86,714,226,1,1,7,4.3,0,0,0
CLI-002736,582.0,59.1,2,1,0,0,6,6.7,1,0,0
CLI-003795,11303.0,696.0,58,0,0,0,0,12.2,0,1,1
CLI-004941,7057.0,478.15,11,8,0,0,14,7.6,1,0,0
CLI-001892,129613.0,8781.35,88,61,0,1,11,10.5,0,0,0
CLI-004928,26216.0,2459.3,37,1,0,1,1,0.7,0,0,1
CLI-001893,1761.0,113.03,9,4,0,0,3,36.8,1,1,0
CLI-000529,3867.0,188.62,5,1,0,0,1,10.5,1,0,0
CLI-000191,54100.0,4712.51,92,36,0,0,4,6.4,0,0,0
CLI-002898,27939.0,1216.86,29,21,0,0,8,3.1,0,0,1
CLI-003878,57449.0,2694.6,34,15,0,1,15,1.6,0,0,1
CLI-003227,35877.0,1215.33,52,23,0,0,6,10.1,0,0,1
CLI-000573,207548.0,9734.89,214,154,0,0,14,8.7,0,0,0
CLI-000743,146662.0,1987.29,37,25,0,0,14,9.0,0,0,1
CLI-003508,18198.0,1707.13,50,0,0,0,0,4.0,0,0,1
CLI-004971,177255.0,18013.75,407,86,1,0,1,6.6,0,0,0
CLI-000742,14445.0,927.18,38,12,0,0,5,11.4,0,0,1
CLI-002089,1570.0,325.0,13,8,0,0,4,8.9,0,0,1
CLI-002230,204568.0,13859.61,161,110,1,1,24,1.2,0,0,0
CLI-004258,472.0,26.19,1,1,0,0,6,13.5,1,0,0
CLI-002966,40396.0,1407.52,51,22,0,0,9,15.8,0,0,1
CLI-002644,51371.0,7830.91,179,148,0,0,13,3.4,0,0,0
CLI-003009,8612.0,500.12,36,18,0,0,5,30.4,0,1,1
CLI-001191,19048.0,929.18,23,18,0,0,11,7.2,0,0,1
CLI-001129,660807.0,17518.74,338,27,1,0,6,1.0,0,0,0
CLI-003626,487.0,54.0,4,2,0,0,4,16.6,1,1,0
CLI-001577,34027.0,3457.99,41,13,0,1,13,2.5,0,0,1
CLI-002590,91837.0,8145.0,181,80,0,0,12,7.5,0,0,0
CLI-003384,1974.0,240.73,11,3,0,0,3,10.8,1,0,0
CLI-000814,1626.0,180.29,7,5,0,0,9,5.6,0,0,1
CLI-002611,89713.0,9117.22,192,138,0,0,6,10.3,0,0,0
CLI-001792,57309.0,4111.14,80,65,0,0,12,4.7,0,0,0
CLI-002439,2040.0,85.77,7,4,0,0,5,26.6,1,1,0
CLI-003786,2488.0,337.09,8,5,0,0,11,9.1,1,0,0
CLI-001414,300.0,35.87,1,1,0,0,5,2.9,1,0,0
CLI-003666,2593.0,451.68,10,8,0,0,13,8.7,1,0,0
CLI-001337,102150.0,2350.43,58,0,0,0,0,10.5,0,0,0
CLI-000683,111743.0,9733.74,209,44,0,0,1,6.1,0,0,0
CLI-004177,2816.0,245.31,11,8,0,0,9,19.4,0,0,1
CLI-004334,1230.0,149.99,6,3,0,0,4,20.4,1,0,0
CLI-003426,907.0,52.69,2,1,0,0,4,10.9,1,0,0
CLI-001600,1284.0,120.45,5,3,0,0,1,15.6,1,0,0
CLI-004542,228510.0,27867.02,317,133,1,1,10,2.7,0,0,0
CLI-002466,4209.0,570.26,19,9,0,0,3,10.5,0,0,1
CLI-000607,25642.0,900.0,36,25,0,0,7,15.2,0,0,1
CLI-000072,12064.0,774.31,16,9,0,0,13,8.3,0,0,1
CLI-002852,1178.0,102.58,8,0,0,0,0,26.0,1,1,0
CLI-001170,13628.0,615.55,54,10,0,0,0,18.5,0,1,1
CLI-000793,6417.0,355.71,28,14,0,0,1,17.9,0,1,1
CLI-000244,98113.0,9970.85,135,63,0,1,8,3.5,0,0,0
CLI-001569,239471.0,7122.88,131,123,0,0,20,3.3,0,0,0
CLI-003765,866273.0,29345.3,547,517,1,0,12,5.2,0,0,0
CLI-000084,56811.0,1732.03,21,18,0,1,19,0.5,0,0,1
CLI-002039,143233.0,7594.52,100,45,0,1,14,4.5,0,0,0
CLI-000223,534.0,46.55,4,1,0,0,2,21.2,1,1,0
CLI-000651,48814.0,1653.59,32,23,0,0,13,5.1,0,0,1
CLI-004705,125497.0,4936.95,144,0,1,0,0,5.0,0,0,0
CLI-001746,202388.0,24681.42,689,379,1,0,8,10.4,0,0,0
CLI-000570,195272.0,11339.84,212,123,0,0,12,8.6,0,0,0
CLI-000841,4594.0,93.37,7,4,0,0,4,21.2,0,1,1
CLI-001671,300.0,50.01,4,3,0,0,6,31.8,1,1,0
CLI-004916,9357.0,1426.31,30,0,0,0,0,10.0,0,0,0
CLI-001145,66863.0,3136.15,149,36,0,0,3,18.9,0,0,0
CLI-003407,899.0,219.22,11,5,0,0,8,14.7,1,0,0
CLI-004234,8494.0,295.95,24,6,0,0,1,22.4,0,1,1
CLI-002840,25275.0,1340.16,51,0,0,0,0,16.2,0,0,1
CLI-000052,2872.0,291.88,8,7,0,0,16,6.6,0,0,1
CLI-002282,14135.0,522.37,10,9,0,0,15,3.0,0,0,1
CLI-004121,1455.0,52.19,4,2,0,0,3,16.9,1,1,0
CLI-004513,28656.0,1397.83,36,0,0,0,0,3.9,0,0,1
CLI-002752,6748.0,293.89,11,0,0,0,0,10.5,1,0,0
CLI-000222,14892.0,2270.15,118,72,0,0,6,20.0,0,0,0
CLI-004640,61966.0,2361.5,46,27,0,0,17,10.5,0,0,0
CLI-003180,19909.0,867.1,36,12,0,0,5,15.2,0,0,1
CLI-003246,180844.0,2346.19,53,25,0,0,6,5.2,0,0,1
CLI-002939,151896.0,7409.56,95,56,0,1,20,3.3,0,0,0
CLI-004366,300.0,60.7,7,3,0,0,1,25.4,1,1,0
CLI-004130,19108.0,613.21,54,11,0,0,1,16.9,0,1,1
CLI-000690,2116.0,315.0,7,2,0,0,4,6.6,0,0,1
CLI-001947,51334.0,2504.11,97,59,0,0,3,20.3,0,0,0
CLI-004066,325912.0,9693.99,130,56,0,1,16,2.5,0,0,0
CLI-004855,37082.0,1051.68,41,4,0,0,1,1.1,0,0,1
CLI-001114,613.0,83.11,8,2,0,0,3,22.9,1,1,0
CLI-000823,4005.0,257.06,13,7,0,0,5,15.7,0,0,1
CLI-004970,103191.0,33360.0,417,103,1,1,7,4.4,0,0,0
CLI-003582,5311.0,323.83,12,7,0,0,11,14.2,0,0,1
CLI-000403,2213.0,48.19,4,1,0,0,2,33.4,1,1,0
CLI-001875,17595.0,1788.1,22,13,0,1,17,1.4,0,0,1
CLI-000155,55028.0,5592.26,75,0,0,1,0,4.0,0,0,0
CLI-004967,144848.0,9813.56,117,0,0,1,0,4.5,0,0,0
CLI-000866,767.0,155.96,7,1,0,0,2,18.7,1,0,0
CLI-001258,22973.0,778.22,36,14,0,0,5,10.5,0,0,1
CLI-002286,22594.0,586.26,23,6,0,0,3,12.2,0,0,1
CLI-004005,2337.0,237.47,24,10,0,0,4,15.3,0,1,1
CLI-001869,3517.0,612.77,9,5,0,1,14,2.0,1,0,0
CLI-000144,5603.0,455.52,10,2,0,0,10,8.6,1,0,0
CLI-001395,348964.0,6447.97,144,110,0,0,16,9.6,0,0,0
CLI-002411,15196.0,2059.02,46,20,0,0,10,10.5,0,0,1
CLI-001436,634.0,59.43,4,2,0,0,3,23.9,1,1,0
CLI-003132,18510.0,2257.29,52,11,0,0,3,10.5,0,0,1
CLI-004127,4862.0,134.75,10,6,0,0,1,43.0,1,1,0
CLI-000332,2638.0,201.07,9,5,0,0,3,10.3,1,0,0
CLI-003698,40758.0,1506.21,124,24,0,0,2,25.7,0,1,0
CLI-004773,2919.0,29.66,1,1,0,0,5,8.8,1,0,0
CLI-003776,3076.0,117.23,9,4,0,0,2,29.0,1,1,0
CLI-003899,735.0,74.66,7,5,0,0,3,22.2,1,1,0
CLI-001006,700.0,94.88,4,2,0,0,2,13.1,1,0,0
CLI-000727,7323.0,686.93,15,6,0,0,12,10.5,0,0,1
CLI-000163,4367.0,231.55,11,5,0,0,6,6.7,1,0,0
CLI-003611,100117.0,3590.98,56,16,0,1,4,4.2,0,0,1
CLI-002679,552.0,67.36,6,4,0,0,3,32.8,1,1,0
CLI-003701,45271.0,2300.34,188,75,0,0,3,10.5,0,1,0
CLI-003730,10245.0,1784.8,44,31,0,0,11,1.9,0,0,1
CLI-001885,17358.0,1924.44,53,15,0,0,2,0.5,0,0,0
CLI-000647,15378.0,293.03,5,2,0,0,17,3.9,1,0,0
CLI-002252,167486.0,8170.07,191,49,0,0,3,4.7,0,0,0
CLI-001403,2208.0,149.57,7,4,0,0,2,9.6,1,0,0
CLI-004932,25199.0,1059.69,19,15,0,0,11,10.5,0,0,1
CLI-002854,2239.0,303.39,29,6,0,0,2,10.5,0,1,1
CLI-002839,7513.0,704.8,50,27,0,0,3,23.6,0,1,1
CLI-004837,56192.0,2015.48,46,18,0,0,6,12.8,0,0,1
CLI-000149,995.0,71.36,6,2,0,0,4,19.7,1,1,0
CLI-004950,1332.0,108.31,4,2,0,0,5,19.9,1,0,0
CLI-003414,1143.0,99.57,4,0,0,0,0,10.9,1,0,0
CLI-004715,19753.0,963.58,33,3,0,0,4,0.9,0,0,1
CLI-000478,2655.0,215.86,10,3,0,0,6,12.6,1,0,0
CLI-002068,75435.0,5749.65,118,34,0,0,4,10.1,0,0,0
CLI-003509,16178.0,2466.12,57,41,0,0,5,3.7,0,0,1
CLI-004779,8134.0,248.0,10,8,0,0,7,15.5,1,0,0
CLI-002280,500.0,50.0,2,1,0,0,3,10.9,1,0,0
CLI-002456,316017.0,4817.33,78,72,0,0,11,3.3,0,0,0
CLI-000369,88159.0,2905.7,58,30,0,0,6,9.3,0,0,1
CLI-000896,1466.0,127.66,11,6,0,0,2,20.4,1,1,0
CLI-002804,980.0,62.91,6,3,0,0,4,32.9,1,1,0
CLI-004020,3356.0,110.61,8,5,0,0,3,22.5,1,1,0
CLI-000205,12449.0,1025.0,41,18,0,0,2,20.6,0,0,1
CLI-001432,2029.0,154.67,7,1,0,0,1,13.5,1,0,0
CLI-004444,25717.0,2240.13,54,23,0,0,9,11.3,0,0,1
CLI-004491,5908.0,360.25,7,5,0,0,15,9.5,0,0,1
CLI-000258,2282.0,556.56,31,11,0,0,8,11.9,0,0,1
CLI-001988,32206.0,1454.63,32,18,0,0,8,9.4,0,0,1
CLI-004102,1491241.0,27554.34,527,171,1,0,9,0.5,0,0,0
CLI-001488,578940.0,24345.66,618,54,1,0,1,6.1,0,0,0
CLI-001111,139207.0,1414.71,55,35,0,0,6,11.4,0,0,1
CLI-002400,38168.0,1723.95,42,13,0,0,5,0.5,0,0,1
CLI-000518,6305.0,384.47,15,2,0,0,5,10.9,0,0,1
CLI-000993,300.0,16.99,2,0,0,0,0,16.9,1,1,0
CLI-003947,13243.0,1076.69,42,25,0,0,5,10.5,0,0,1
