client_id,churn,anciennete_mois,sieges_souscrits,utilisateurs_actifs,taux_adoption_pct,connexions_30j,heures_usage_30j,fonctionnalites_utilisees,nb_integrations,derniere_connexion_jours,tickets_support_90j,delai_reponse_support_h,csat,retards_paiement_12m,revenu_mensuel_recurrent_eur,inactivite_relative,inactif_30j,taux_fonctionnalites,polarite_csm_alerte,polarite_csm_neutre,polarite_csm_positif,polarite_csm_absent,niveau_anciennete_recent,niveau_anciennete_etabli,niveau_anciennete_ancien
CLI-000868,1,1,5,1,20.0,1,0.1,0,0,3,11,28.3,3,3,42.19,0.1,0,0.0,1,0,0,0,1,0,0
CLI-001743,0,1,206,156,75.7,53,28.2,22,0,0,5,4.6,3,2,16593.74,0.0,0,0.55,0,1,0,0,1,0,0
CLI-002185,0,18,6,3,50.0,35,36.0,6,3,1,2,13.8,4,0,180.1,0.0,0,0.38,0,0,0,1,0,0,1
CLI-003571,1,13,57,27,47.4,22,9.9,4,1,0,8,36.3,1,0,910.94,0.0,0,0.5,0,0,0,1,0,0,1
CLI-002788,0,9,7,2,28.6,1,0.2,5,0,8,0,10.6,4,1,183.27,0.03,0,0.31,0,0,0,1,0,1,0
CLI-001012,0,14,2,1,50.0,11,4.2,5,3,0,0,10.5,4,0,28.35,0.0,0,0.62,0,0,0,1,0,0,1
CLI-002489,0,23,814,285,50.0,1,0.5,3,6,30,1,14.7,3,0,20767.02,0.04,1,0.19,0,1,0,0,0,0,1
CLI-002539,0,1,49,28,57.1,20,5.65,9,0,1,2,5.7,4,1,1685.97,0.03,0,0.35,0,1,0,0,1,0,0
CLI-004517,0,7,6,2,33.3,1,0.1,2,2,2,2,23.8,4,0,60.78,0.01,0,0.25,0,1,0,0,0,1,0
CLI-003244,0,13,32,6,18.8,1,0.3,10,2,3,2,0.8,3,0,2579.13,0.01,0,0.25,0,0,0,1,0,0,1
CLI-004086,1,24,9,0,0.0,0,0.0,0,0,90,9,18.2,3,0,257.74,0.12,1,0.0,0,0,0,1,0,0,1
CLI-003626,0,12,4,2,50.0,28,12.5,4,1,0,0,16.6,5,1,54.0,0.0,0,0.5,0,0,0,1,0,1,0
CLI-001070,1,1,198,18,9.1,1,0.1,9,0,7,4,3.9,3,1,11835.33,0.23,0,0.22,1,0,0,0,1,0,0
CLI-003459,1,1,198,38,19.2,1,0.3,7,0,30,3,4.9,3,2,6748.93,1.0,1,0.27,1,0,0,0,1,0,0
CLI-003358,0,8,51,16,31.4,1,0.2,3,2,30,3,10.5,3,0,2323.52,0.12,1,0.12,0,1,0,0,0,1,0
CLI-003579,0,2,47,27,57.4,37,17.0,10,0,0,0,9.1,5,1,1274.72,0.0,0,0.62,0,0,0,1,1,0,0
CLI-003154,1,1,5,0,0.0,0,0.0,0,0,30,4,50.6,2,3,40.82,1.0,1,0.0,0,0,0,1,1,0,0
CLI-001332,0,17,26,16,61.5,41,34.0,1,4,2,0,17.6,5,0,310.42,0.0,0,0.12,0,0,1,0,0,0,1
CLI-003506,1,13,3,2,66.7,4,1.6,1,2,12,1,20.7,3,0,32.03,0.03,0,0.12,0,0,0,1,0,0,1
CLI-000457,0,5,9,4,44.4,11,6.4,9,3,2,0,3.9,3,2,319.18,0.01,0,0.35,0,1,0,0,0,1,0
CLI-004283,0,11,144,65,45.1,23,1.4,14,3,1,2,3.9,3,0,6913.28,0.0,0,0.54,0,1,0,0,0,1,0
CLI-000033,0,13,46,9,19.6,3,1.0,6,6,11,4,11.4,3,0,977.61,0.03,0,0.38,0,0,0,1,0,0,1
CLI-001399,1,10,232,0,0.0,0,0.0,0,0,105,0,10.5,4,3,10639.37,0.35,1,0.0,1,0,0,0,0,1,0
CLI-003153,1,5,6,3,50.0,20,1.0,9,0,3,3,10.5,3,0,116.03,0.02,0,0.56,0,0,0,1,0,1,0
CLI-000157,1,13,8,5,62.5,38,31.1,3,1,1,3,25.8,4,0,107.18,0.0,0,0.38,0,0,0,1,0,0,1
CLI-003549,1,1,37,0,0.0,0,5.65,0,0,30,2,10.5,3,3,1535.85,1.0,1,0.0,0,0,0,1,1,0,0
CLI-003343,1,1,1,1,100.0,8,3.3,1,0,4,0,5.3,4,1,44.8,0.13,0,0.04,0,0,0,1,1,0,0
CLI-001154,0,17,11,7,63.6,27,9.6,3,3,1,0,13.8,4,0,157.36,0.0,0,0.38,0,0,0,1,0,0,1
CLI-004075,1,14,25,9,36.0,1,5.65,4,1,6,5,20.4,2,0,631.41,0.01,0,0.25,0,0,0,1,0,0,1
CLI-000275,1,4,4,2,50.0,19,3.3,2,1,0,7,32.9,2,1,57.54,0.0,0,0.25,1,0,0,0,0,1,0
CLI-003817,0,2,24,8,33.3,1,5.65,8,0,7,2,10.5,3,0,1102.43,0.12,0,0.31,0,0,0,1,1,0,0
CLI-000562,1,12,21,0,0.0,0,0.0,0,0,84,4,10.5,1,0,526.34,0.23,1,0.0,1,0,0,0,0,1,0
CLI-004796,0,25,2,1,50.0,19,4.0,3,4,1,3,33.4,3,0,21.41,0.0,0,0.38,0,1,0,0,0,0,1
CLI-004413,1,13,42,0,0.0,0,0.0,0,0,48,3,9.3,3,0,1162.7,0.12,1,0.0,1,0,0,0,0,0,1
CLI-002445,0,23,52,16,30.8,1,0.3,7,6,5,2,11.3,2,0,1616.25,0.01,0,0.44,1,0,0,0,0,0,1
CLI-000383,0,17,32,12,37.5,1,0.1,11,6,30,5,2.2,3,0,2451.33,0.06,1,0.28,0,0,0,1,0,0,1
CLI-002227,0,22,3,2,66.7,37,14.8,4,6,1,4,31.7,3,0,48.05,0.0,0,0.5,0,1,0,0,0,0,1
CLI-000309,0,15,51,22,43.1,16,3.7,13,6,2,5,9.7,3,0,2200.65,0.0,0,0.5,0,0,0,1,0,0,1
CLI-004584,1,1,8,5,62.5,35,20.7,3,0,1,1,10.5,4,2,99.86,0.03,0,0.38,0,0,0,1,1,0,0
CLI-004560,0,8,4,3,75.0,51,32.7,4,1,0,0,13.6,5,1,54.05,0.0,0,0.5,0,0,0,1,0,1,0
CLI-003863,1,7,56,16,28.6,1,0.3,4,2,18,7,10.5,3,0,2544.34,0.09,0,0.15,1,0,0,0,0,1,0
CLI-004689,0,11,33,25,75.8,38,21.5,8,4,2,0,2.5,5,0,845.28,0.01,0,0.5,0,0,1,0,0,1,0
CLI-003834,0,7,5,4,80.0,59,29.3,3,2,1,4,27.6,3,0,62.21,0.0,0,0.38,0,0,0,1,0,1,0
CLI-004069,0,26,24,3,12.5,1,0.1,1,2,13,0,10.5,5,0,983.63,0.02,0,0.04,1,0,0,0,0,0,1
CLI-003216,0,8,7,4,57.1,29,22.4,6,2,0,1,11.3,3,0,202.71,0.0,0,0.38,0,0,0,1,0,1,0
CLI-003831,0,4,25,10,40.0,12,3.2,5,1,6,0,13.3,4,1,594.21,0.05,0,0.31,0,0,0,1,0,1,0
CLI-004006,0,23,2,1,50.0,27,27.7,10,2,1,4,8.7,4,0,49.21,0.0,0,0.62,0,0,0,1,0,0,1
CLI-000640,0,6,11,10,50.0,89,35.6,8,0,1,4,16.1,4,0,316.91,0.01,0,0.5,0,0,0,1,0,1,0
CLI-002891,1,7,646,0,0.0,0,0.0,0,0,40,4,3.3,2,1,58331.06,0.19,1,0.0,0,0,0,1,0,1,0
CLI-002260,1,1,7,3,42.9,6,2.5,4,1,2,5,17.6,2,1,166.41,0.07,0,0.25,1,0,0,0,1,0,0
CLI-003878,0,9,34,15,44.1,4,1.0,15,0,7,4,1.6,3,0,2694.6,0.03,0,0.38,0,1,0,0,0,1,0
CLI-002049,0,8,26,20,76.9,47,30.6,11,3,1,3,12.1,4,0,567.86,0.0,0,0.69,0,0,1,0,0,1,0
CLI-000539,1,6,50,26,52.0,19,13.2,9,0,9,0,4.7,5,0,2392.01,0.05,0,0.35,0,1,0,0,0,1,0
CLI-004117,0,2,29,16,55.2,11,5.9,6,0,1,4,3.0,3,2,1647.66,0.02,0,0.15,0,0,0,1,1,0,0
CLI-001042,0,23,50,20,40.0,24,15.6,8,6,3,2,16.6,3,0,1407.36,0.0,0,0.5,0,0,0,1,0,0,1
CLI-002030,0,13,44,29,65.9,39,20.4,13,2,0,0,2.7,4,0,2303.68,0.0,0,0.5,0,1,0,0,0,0,1
CLI-000707,0,19,10,3,30.0,2,0.1,1,7,21,2,15.5,3,0,98.64,0.04,0,0.12,0,1,0,0,0,0,1
CLI-003409,1,4,79,10,12.7,1,5.65,1,1,30,3,9.4,4,3,3103.52,0.25,1,0.04,0,0,0,1,0,1,0
CLI-002865,0,6,88,81,92.0,66,54.2,11,0,1,1,18.0,2,1,2379.4,0.01,0,0.69,1,0,0,0,0,1,0
CLI-000596,1,12,197,162,82.2,65,7.5,10,4,4,8,12.5,2,1,10538.61,0.01,0,0.38,0,0,0,1,0,1,0
CLI-001551,0,1,168,120,71.4,37,5.65,11,0,1,0,2.4,5,5,6075.71,0.03,0,0.42,0,1,0,0,1,0,0
CLI-002027,0,10,22,13,59.1,33,15.5,6,4,2,2,6.8,4,2,650.96,0.01,0,0.38,0,0,1,0,0,1,0
CLI-000954,1,4,9,4,44.4,18,11.2,5,0,2,3,14.1,4,1,225.85,0.02,0,0.31,0,0,0,1,0,1,0
CLI-002356,0,19,8,2,25.0,1,0.4,4,1,10,4,12.6,3,0,188.13,0.02,0,0.25,0,1,0,0,0,0,1
CLI-001917,0,11,42,32,76.2,77,27.8,19,2,0,7,1.5,4,0,3440.25,0.0,0,0.48,0,0,0,1,0,1,0
CLI-000597,0,15,41,23,56.1,35,23.5,13,7,0,1,5.0,5,0,2031.89,0.0,0,0.5,0,0,0,1,0,0,1
CLI-002659,0,10,10,5,50.0,17,0.8,2,2,0,0,17.4,4,2,132.69,0.0,0,0.25,0,0,0,1,0,1,0
CLI-001415,0,3,2,1,50.0,10,2.5,4,0,0,3,10.5,2,2,45.51,0.0,0,0.25,0,0,0,1,1,0,0
CLI-002327,1,4,184,69,37.5,2,0.8,3,1,5,2,10.5,4,3,5007.19,0.04,0,0.19,0,0,0,1,0,1,0
CLI-002829,0,20,866,201,23.2,5,3.2,8,3,0,4,3.0,4,0,56725.27,0.0,0,0.2,1,0,0,0,0,0,1
CLI-004615,0,3,9,7,77.8,33,24.3,3,2,1,3,31.8,4,1,97.12,0.01,0,0.38,0,0,0,1,1,0,0
CLI-002086,1,1,11,7,63.6,25,16.6,10,0,0,6,5.3,2,4,435.74,0.0,0,0.38,0,0,0,1,1,0,0
CLI-002359,0,14,10,4,40.0,10,1.6,5,3,2,1,8.3,3,0,547.32,0.0,0,0.19,0,0,0,1,0,0,1
CLI-002586,1,6,11,0,0.0,0,0.0,0,0,55,0,10.5,4,1,79.73,0.31,1,0.0,0,0,0,1,0,1,0
CLI-002354,0,8,40,29,72.5,41,25.9,6,3,1,1,9.0,3,1,1094.58,0.0,0,0.38,0,0,0,1,0,1,0
CLI-002620,0,21,5,5,100.0,77,49.9,5,6,0,2,30.5,3,0,58.36,0.0,0,0.62,0,0,0,1,0,0,1
CLI-000907,0,19,1,1,100.0,4,0.2,3,6,6,4,34.4,2,0,11.92,0.01,0,0.38,1,0,0,0,0,0,1
CLI-000824,0,24,53,14,26.4,7,2.9,2,7,2,0,7.3,4,0,537.73,0.0,0,0.25,0,0,0,1,0,0,1
CLI-002235,1,8,9,7,77.8,63,45.9,14,2,1,4,7.9,3,1,353.93,0.0,0,0.54,0,1,0,0,0,1,0
CLI-000965,0,15,391,142,36.3,13,7.9,4,6,3,8,11.4,3,0,9797.15,0.01,0,0.25,1,0,0,0,0,0,1
CLI-003455,0,1,55,42,76.4,41,14.9,9,0,2,0,5.6,5,3,1162.97,0.07,0,0.56,0,1,0,0,1,0,0
CLI-000590,0,1,16,3,18.8,1,0.3,2,0,30,1,27.2,3,0,165.86,1.0,1,0.25,0,0,0,1,1,0,0
CLI-002464,0,14,1,1,100.0,1,0.1,0,5,15,0,4.7,5,1,10.67,0.04,0,0.0,0,0,0,1,0,0,1
CLI-000945,0,7,10,4,40.0,21,10.4,5,2,1,4,10.2,4,0,240.83,0.0,0,0.31,0,1,0,0,0,1,0
CLI-004912,0,1,161,147,91.3,74,62.1,17,0,1,0,4.5,5,0,8526.99,0.03,0,0.65,0,0,0,1,1,0,0
CLI-002402,0,13,35,8,22.9,1,0.2,3,2,9,0,10.5,5,1,740.81,0.02,0,0.19,1,0,0,0,0,0,1
CLI-003614,0,9,17,9,52.9,29,14.0,10,3,0,0,10.5,5,1,765.55,0.0,0,0.38,0,0,0,1,0,1,0
CLI-000414,0,21,59,25,42.4,15,7.2,8,5,3,0,8.0,4,1,2941.85,0.0,0,0.31,0,0,1,0,0,0,1
CLI-003818,0,1,204,124,60.8,27,15.1,9,0,2,1,2.4,4,2,8121.88,0.07,0,0.35,0,0,0,1,1,0,0
CLI-000768,1,1,1,1,100.0,81,26.4,2,2,0,0,19.0,4,5,10.98,0.0,0,0.25,0,1,0,0,1,0,0
CLI-002557,1,8,3,2,66.7,47,10.8,7,1,0,2,13.8,3,0,75.08,0.0,0,0.44,0,1,0,0,0,1,0
CLI-004931,0,29,181,78,43.1,10,4.2,10,8,1,2,5.5,3,0,8145.0,0.0,0,0.38,0,1,0,0,0,0,1
CLI-004512,0,16,18,15,83.3,68,42.8,3,2,1,4,29.9,3,0,252.96,0.0,0,0.38,0,0,0,1,0,0,1
CLI-004937,1,13,55,0,0.0,0,0.0,0,0,101,0,4.3,4,0,2152.36,0.26,1,0.0,1,0,0,0,0,0,1
CLI-003918,0,14,665,528,79.4,57,31.6,19,3,1,1,4.6,4,0,28300.47,0.0,0,0.73,0,0,1,0,0,0,1
CLI-000588,0,5,6,4,66.7,20,10.2,9,3,2,6,9.3,3,1,259.27,0.01,0,0.35,1,0,0,0,0,1,0
CLI-002856,1,1,34,12,35.3,1,0.3,4,0,19,6,16.8,4,1,647.44,0.63,0,0.25,0,0,0,1,1,0,0
CLI-004435,0,11,102,80,78.4,53,46.6,12,0,1,0,3.2,5,0,5576.93,0.0,0,0.46,0,0,0,1,0,1,0
CLI-002226,0,14,39,12,30.8,8,3.9,2,2,1,8,13.8,3,0,1120.5,0.0,0,0.12,1,0,0,0,0,0,1
CLI-000008,1,2,49,34,69.4,60,31.2,13,0,3,6,10.7,2,2,1916.2,0.05,0,0.5,0,0,0,1,1,0,0
CLI-004631,0,18,1,1,100.0,35,1.8,2,6,1,6,44.4,2,0,13.91,0.0,0,0.25,1,0,0,0,0,0,1
CLI-001472,0,17,381,214,56.2,28,16.2,4,4,0,0,4.8,5,0,16815.53,0.0,0,0.15,0,0,1,0,0,0,1
CLI-000622,0,21,20,9,45.0,24,3.5,7,5,1,1,0.8,5,0,509.25,0.0,0,0.44,0,0,0,1,0,0,1
CLI-001103,0,2,59,33,55.9,26,26.1,7,2,0,14,15.0,3,1,1435.55,0.0,0,0.44,1,0,0,0,1,0,0
CLI-002302,0,9,2,1,50.0,6,1.9,5,3,1,4,9.2,3,0,82.65,0.0,0,0.19,0,0,0,1,0,1,0
CLI-003917,0,3,218,31,14.2,2,0.5,9,0,9,0,0.5,3,0,16145.25,0.1,0,0.22,0,0,0,1,1,0,0
CLI-002375,0,9,5,4,80.0,33,6.4,6,3,0,0,12.2,5,0,143.26,0.0,0,0.38,0,0,0,1,0,1,0
CLI-004744,0,13,1,1,100.0,1,0.1,1,1,30,0,10.7,5,0,10.72,0.08,1,0.12,0,0,0,1,0,0,1
CLI-001566,0,1,6,1,16.7,3,1.0,3,2,13,0,17.6,5,4,68.0,0.43,0,0.38,1,0,0,0,1,0,0
CLI-001752,0,18,2,1,50.0,10,4.0,5,6,1,0,1.5,5,0,49.05,0.0,0,0.31,0,0,1,0,0,0,1
CLI-000393,0,5,5,4,80.0,75,30.8,3,1,0,0,13.1,4,0,63.03,0.0,0,0.38,0,0,0,1,0,1,0
CLI-002978,0,12,1,1,100.0,51,29.9,5,1,0,1,11.1,3,0,12.89,0.0,0,0.62,0,1,0,0,0,1,0
CLI-003580,0,15,7,1,14.3,1,0.2,1,2,30,4,25.1,3,0,84.41,0.07,1,0.12,0,0,0,1,0,0,1
CLI-002391,1,1,9,6,66.7,40,24.8,6,0,0,0,5.6,5,3,197.21,0.0,0,0.38,0,0,0,1,1,0,0
CLI-001721,0,17,56,12,21.4,3,0.6,1,5,10,4,35.7,1,0,672.63,0.02,0,0.12,0,0,0,1,0,0,1
CLI-004703,1,2,12,10,83.3,75,39.0,5,0,1,1,12.1,4,1,307.16,0.02,0,0.31,0,0,0,1,1,0,0
CLI-002630,0,5,12,10,83.3,48,32.0,5,3,1,1,16.8,5,1,148.5,0.01,0,0.62,0,0,0,1,0,1,0
CLI-001517,1,10,112,28,25.0,1,0.1,1,2,1,2,9.0,4,0,2619.07,0.0,0,0.06,0,1,0,0,0,1,0
CLI-001739,0,22,1,1,100.0,42,24.4,4,2,1,0,7.9,4,0,25.15,0.0,0,0.25,0,0,1,0,0,0,1
CLI-004254,0,18,17,7,41.2,39,24.2,16,1,1,5,6.4,2,0,894.94,0.0,0,0.62,0,0,0,1,0,0,1
CLI-003422,0,8,54,37,68.5,38,5.65,7,0,0,0,0.5,4,1,4177.25,0.0,0,0.18,0,0,0,1,0,1,0
CLI-000224,0,4,51,36,70.6,24,11.4,7,0,0,3,10.5,4,0,1003.18,0.0,0,0.44,0,0,0,1,0,1,0
CLI-003985,1,7,47,6,12.8,1,0.2,6,0,24,4,12.7,2,0,1033.95,0.11,0,0.38,1,0,0,0,0,1,0
CLI-000613,0,11,530,268,50.6,1,5.65,14,2,29,5,7.4,3,2,25998.25,0.09,0,0.54,1,0,0,0,0,1,0
CLI-004004,0,10,21,14,66.7,20,11.7,6,4,1,5,18.0,2,1,634.05,0.0,0,0.38,0,0,0,1,0,1,0
CLI-004185,1,5,207,72,34.8,6,2.2,3,0,4,1,7.9,3,2,4821.58,0.03,0,0.19,0,1,0,0,0,1,0
CLI-004118,1,10,8,1,12.5,1,0.1,0,3,17,4,34.3,2,0,80.47,0.06,0,0.0,1,0,0,0,0,1,0
CLI-003632,0,10,11,5,45.5,4,0.2,5,3,5,1,10.6,4,1,309.99,0.02,0,0.31,0,0,0,1,0,1,0
CLI-002526,0,12,45,26,57.8,27,11.3,9,0,2,1,3.7,5,0,1085.96,0.01,0,0.56,0,0,0,1,0,1,0
CLI-002481,0,3,52,42,80.8,65,49.4,7,0,0,0,22.4,4,1,621.65,0.0,0,0.88,0,0,0,1,1,0,0
CLI-003452,0,12,48,17,50.0,7,1.6,6,6,2,1,10.8,3,0,1147.44,0.01,0,0.38,0,0,0,1,0,1,0
CLI-004480,0,2,53,45,84.9,52,39.4,8,0,0,0,12.2,3,1,1324.32,0.0,0,0.5,0,0,0,1,1,0,0
CLI-003855,0,16,10,6,60.0,40,33.7,11,6,0,6,4.8,3,0,500.03,0.0,0,0.42,0,0,0,1,0,0,1
CLI-004725,0,1,10,8,80.0,67,34.3,10,0,1,1,13.4,4,5,226.49,0.03,0,0.62,0,0,0,1,1,0,0
CLI-001890,1,2,33,13,39.4,13,6.3,4,0,1,5,23.4,2,1,942.04,0.02,0,0.25,1,0,0,0,1,0,0
CLI-000937,0,9,51,24,47.1,9,5.2,2,2,5,5,30.2,2,0,622.91,0.02,0,0.25,0,0,0,1,0,1,0
CLI-001391,0,19,10,6,60.0,30,8.6,3,2,0,1,25.3,2,0,157.2,0.0,0,0.38,0,0,0,1,0,0,1
CLI-003794,0,11,101,81,80.2,86,68.9,6,1,1,3,10.2,4,2,2791.56,0.0,0,0.38,0,1,0,0,0,1,0
CLI-001994,0,14,87,50,50.0,34,19.8,11,6,0,9,6.1,1,0,7102.34,0.0,0,0.28,0,0,0,1,0,0,1
CLI-004196,0,7,48,30,62.5,51,32.3,9,3,1,1,13.7,4,2,1404.09,0.0,0,0.56,0,0,1,0,0,1,0
CLI-000311,1,4,51,34,66.7,41,22.6,12,0,0,1,6.3,5,2,2289.85,0.0,0,0.46,0,0,0,1,0,1,0
CLI-002413,0,18,11,2,18.2,1,0.1,2,4,2,2,20.8,3,0,140.52,0.0,0,0.25,0,0,0,1,0,0,1
CLI-001252,1,1,10,4,40.0,2,0.5,0,0,11,1,6.7,4,0,114.7,0.37,0,0.0,0,1,0,0,1,0,0
CLI-002269,0,19,35,19,54.3,30,5.0,7,7,1,2,11.2,5,0,937.06,0.0,0,0.44,0,0,0,1,0,0,1
CLI-003838,0,25,7,2,28.6,1,0.3,5,5,30,1,13.5,3,0,178.54,0.04,1,0.31,0,1,0,0,0,0,1
CLI-001036,1,17,7,0,0.0,0,0.0,0,2,42,3,11.8,2,0,191.29,0.08,1,0.0,0,0,0,1,0,0,1
CLI-001933,0,17,46,30,65.2,30,10.4,10,7,0,0,8.5,3,0,2236.84,0.0,0,0.38,0,0,0,1,0,0,1
CLI-001335,0,1,52,38,50.0,71,14.2,10,1,1,2,10.5,3,3,1221.86,0.03,0,0.62,0,1,0,0,1,0,0
CLI-001201,0,17,5,4,80.0,73,47.9,4,4,1,1,15.2,3,0,57.72,0.0,0,0.5,0,0,0,1,0,0,1
CLI-001754,0,11,62,46,74.2,35,17.2,7,4,1,2,7.5,4,1,1524.91,0.0,0,0.44,0,0,1,0,0,1,0
CLI-001942,1,17,32,0,0.0,0,0.0,0,0,38,0,4.2,4,0,1587.94,0.07,1,0.0,1,0,0,0,0,0,1
CLI-003036,0,10,5,3,60.0,51,49.3,6,3,1,0,11.7,5,1,65.63,0.0,0,0.75,0,0,0,1,0,1,0
CLI-001014,1,1,8,3,37.5,1,0.4,3,0,1,6,12.6,3,2,191.85,0.03,0,0.19,0,0,0,1,1,0,0
CLI-002169,1,7,11,4,36.4,14,1.6,2,1,2,4,28.1,3,1,127.61,0.01,0,0.25,0,0,0,1,0,1,0
CLI-003424,0,17,7,5,71.4,53,34.8,4,4,1,3,10.5,4,0,84.79,0.0,0,0.5,0,0,0,1,0,0,1
CLI-002985,0,18,136,66,48.5,23,8.1,6,3,1,0,5.5,3,0,3203.53,0.0,0,0.38,0,1,0,0,0,0,1
CLI-004236,1,3,37,6,16.2,8,3.0,2,1,0,1,34.1,2,2,435.26,0.0,0,0.25,1,0,0,0,1,0,0
CLI-004152,0,22,229,144,62.9,26,8.2,9,6,0,4,5.0,2,0,11426.16,0.0,0,0.35,1,0,0,0,0,0,1
CLI-000803,1,5,13,6,46.2,19,11.1,6,1,1,7,6.7,3,2,607.21,0.01,0,0.23,0,0,0,1,0,1,0
CLI-002554,1,6,7,5,71.4,28,22.0,3,1,0,3,28.1,4,0,79.16,0.0,0,0.38,0,1,0,0,0,1,0
CLI-002705,0,1,4,2,50.0,22,5.2,7,0,1,1,19.2,3,3,70.56,0.03,0,0.44,0,0,0,1,1,0,0
CLI-004350,0,5,45,22,48.9,10,5.6,13,1,0,5,9.4,3,0,2453.77,0.0,0,0.5,0,1,0,0,0,1,0
CLI-004935,0,2,783,550,70.2,49,52.8,9,2,1,1,2.5,4,0,35235.0,0.02,0,0.35,0,0,0,1,1,0,0
CLI-002217,1,36,55,0,0.0,0,0.0,0,0,73,0,4.9,3,0,3019.79,0.07,1,0.0,1,0,0,0,0,0,1
CLI-000192,0,17,22,15,68.2,50,33.8,9,1,1,3,5.9,4,0,1080.25,0.0,0,0.35,0,1,0,0,0,0,1
CLI-001797,0,4,55,33,60.0,16,3.5,10,1,2,3,9.4,3,2,2814.91,0.02,0,0.38,0,1,0,0,0,1,0
CLI-001574,1,1,46,3,6.5,1,0.1,1,1,26,1,13.4,4,2,470.84,0.87,0,0.12,1,0,0,0,1,0,0
CLI-004048,0,20,114,35,30.7,1,0.3,2,2,11,1,26.4,2,0,1121.64,0.02,0,0.25,0,0,0,1,0,0,1
CLI-004298,0,25,107,38,35.5,17,11.2,15,4,1,0,7.5,3,0,9790.13,0.0,0,0.38,0,0,0,1,0,0,1
CLI-004514,0,16,21,9,42.9,14,5.65,6,3,0,2,10.5,3,0,600.75,0.0,0,0.38,0,1,0,0,0,0,1
CLI-000556,0,8,23,9,39.1,7,5.65,2,1,4,2,11.5,4,0,467.0,0.02,0,0.12,0,0,0,1,0,1,0
CLI-003303,0,14,69,36,50.0,6,0.6,8,6,1,1,3.8,4,0,2829.17,0.0,0,0.31,0,0,0,1,0,0,1
CLI-003059,0,12,4,2,50.0,11,5.8,4,2,3,2,16.7,5,0,44.24,0.01,0,0.5,0,1,0,0,0,1,0
CLI-001764,0,21,43,24,55.8,20,6.9,5,2,0,0,10.5,4,0,566.5,0.0,0,0.62,0,0,0,1,0,0,1
CLI-004242,0,4,39,29,74.4,46,6.1,7,1,0,0,10.5,3,0,918.91,0.0,0,0.44,0,0,0,1,0,1,0
CLI-004243,1,17,52,0,0.0,0,0.0,0,0,40,8,13.1,3,0,1455.39,0.08,1,0.0,1,0,0,0,0,0,1
CLI-001452,1,1,10,3,30.0,17,5.65,4,1,0,7,36.2,2,2,112.63,0.0,0,0.5,0,0,0,1,1,0,0
CLI-001461,1,5,3,2,66.7,51,20.8,4,2,1,1,19.1,5,3,42.48,0.01,0,0.5,0,0,0,1,0,1,0
CLI-002979,0,18,51,15,29.4,8,0.4,3,6,2,1,8.0,3,1,1263.93,0.0,0,0.19,0,0,0,1,0,0,1
CLI-003574,1,4,3,2,66.7,8,5.0,5,0,2,2,22.3,3,0,32.4,0.02,0,0.62,0,0,0,1,0,1,0
CLI-001712,0,14,10,6,60.0,16,3.9,9,3,1,2,4.9,4,0,372.59,0.0,0,0.35,0,0,1,0,0,0,1
CLI-004467,0,14,102,48,50.0,15,8.7,7,6,1,4,2.6,2,0,7865.9,0.0,0,0.18,0,0,0,1,0,0,1
CLI-001089,0,1,5,1,20.0,2,0.1,3,1,0,3,10.5,4,4,61.17,0.0,0,0.38,0,0,0,1,1,0,0
CLI-002475,0,10,4,2,50.0,22,5.5,11,2,1,0,3.5,5,0,190.89,0.0,0,0.42,0,0,0,1,0,1,0
CLI-000528,0,7,53,12,22.6,1,0.8,6,0,1,2,7.1,3,1,2368.02,0.0,0,0.23,1,0,0,0,0,1,0
CLI-001268,0,9,1,1,100.0,4,2.9,2,4,5,2,19.8,4,1,9.11,0.02,0,0.25,0,0,0,1,0,1,0
CLI-000828,0,16,2,1,50.0,14,8.6,4,1,2,3,26.0,4,0,25.96,0.0,0,0.5,0,1,0,0,0,0,1
CLI-004583,0,14,8,3,37.5,15,12.1,15,3,5,3,5.0,3,0,423.61,0.01,0,0.58,0,1,0,0,0,0,1
CLI-003582,0,10,12,7,58.3,19,14.2,11,2,0,1,14.2,4,1,323.83,0.0,0,0.69,0,0,0,1,0,1,0
CLI-001833,0,17,38,22,57.9,30,18.6,1,2,2,0,3.1,5,0,414.22,0.0,0,0.12,0,0,1,0,0,0,1
CLI-001826,1,9,8,6,75.0,51,41.8,1,3,0,4,25.9,3,1,90.35,0.0,0,0.12,0,0,0,1,0,1,0
CLI-000099,0,14,7,5,71.4,45,28.3,4,3,0,1,22.1,3,1,62.76,0.0,0,0.5,0,0,0,1,0,0,1
CLI-004923,0,21,94,49,50.0,11,1.6,6,2,6,2,4.5,5,0,4815.03,0.01,0,0.23,0,1,0,0,0,0,1
CLI-003882,0,15,7,4,57.1,51,39.1,6,2,3,4,16.0,2,0,214.39,0.01,0,0.38,0,0,0,1,0,0,1
CLI-004328,0,4,785,304,38.7,7,0.7,3,0,2,0,10.5,4,0,43438.47,0.02,0,0.08,0,0,0,1,0,1,0
CLI-004018,1,1,52,28,53.8,23,1.2,8,0,1,4,9.0,2,0,2302.31,0.03,0,0.31,1,0,0,0,1,0,0
CLI-001626,0,11,38,16,42.1,9,3.1,2,3,1,0,9.2,5,0,409.4,0.0,0,0.25,0,0,1,0,0,1,0
CLI-003260,1,21,58,12,20.7,1,0.6,6,1,29,7,6.5,3,0,2467.59,0.05,0,0.23,0,0,0,1,0,0,1
