client_id,valeur_vie_client_eur,anciennete_mois,sieges_souscrits,utilisateurs_actifs,taux_adoption_pct,connexions_30j,heures_usage_30j,fonctionnalites_utilisees,nb_integrations,derniere_connexion_jours,tickets_support_90j,delai_reponse_support_h,csat,retards_paiement_12m,revenu_mensuel_recurrent_eur,inactivite_relative,inactif_30j,taux_fonctionnalites,jour_souscription_l,jour_souscription_m,jour_souscription_me,jour_souscription_j,jour_souscription_v,jour_souscription_s,jour_souscription_d,secteur_te,secteur_fi,secteur_co,secteur_sa,secteur_in,secteur_pb,secteur_en,pays_fr,pays_es,pays_ca,pays_de,pays_ch,pays_be,taille_entreprise_tpe,taille_entreprise_pme,taille_entreprise_eti,taille_entreprise_ge,plan_str,plan_pro,plan_bus,plan_ent,couleur_theme_interface_c,couleur_theme_interface_ve,couleur_theme_interface_b,couleur_theme_interface_v,couleur_theme_interface_s,code_datacenter_eu_w1,code_datacenter_eu_w3,code_datacenter_us_e1,code_datacenter_ap_s1,groupe_experimentation_a,groupe_experimentation_b,groupe_experimentation_c,polarite_csm_alerte,polarite_csm_neutre,polarite_csm_positif,polarite_csm_absent,niveau_anciennete_recent,niveau_anciennete_etabli,niveau_anciennete_ancien
CLI-003291,130536.0,8,215,54,25.1,5,1.8,3,1,7,4,16.9,3,1,5375.0,0.03,0,0.19,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
CLI-004767,3024.0,21,8,5,62.5,1,0.1,4,2,20,1,16.9,4,0,105.36,0.03,0,0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
CLI-000572,1527.0,15,3,2,66.7,56,51.6,7,3,0,1,15.6,3,0,97.98,0.0,0,0.44,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
CLI-000982,25349.0,12,43,6,50.0,3,0.9,2,1,6,2,11.8,3,1,1188.98,0.02,0,0.12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
CLI-004793,300.0,16,1,1,100.0,60,27.0,5,2,0,2,24.2,4,0,12.51,0.0,0,0.62,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
CLI-002476,11385.0,3,10,1,10.0,1,0.3,0,1,10,0,10.3,4,0,213.61,0.11,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
CLI-002354,57444.0,8,40,29,72.5,41,25.9,6,3,1,1,9.0,3,1,1094.58,0.0,0,0.38,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
CLI-000914,16725.0,15,41,16,39.0,13,4.2,4,3,3,0,7.4,4,0,849.86,0.01,0,0.25,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1
CLI-000836,734.0,7,2,1,50.0,7,3.4,2,1,4,1,13.0,4,0,24.2,0.02,0,0.25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0
CLI-004146,4141.0,19,7,3,42.9,29,9.5,2,4,0,0,12.4,5,0,95.29,0.0,0,0.25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
CLI-001062,22001.0,22,27,21,77.8,53,39.6,9,2,1,0,15.2,4,0,813.03,0.0,0,0.56,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
CLI-001597,1447.0,16,7,4,57.1,26,15.2,4,2,2,2,30.8,2,0,84.02,0.0,0,0.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
CLI-003071,16406.0,19,46,17,37.0,2,1.0,4,6,12,3,13.6,4,0,1176.87,0.02,0,0.25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
CLI-004878,12010.0,11,16,3,18.8,2,0.8,6,1,6,3,11.9,3,0,457.71,0.02,0,0.38,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
CLI-003764,2888.0,17,9,8,88.9,95,46.1,5,1,1,0,12.3,5,0,113.62,0.0,0,0.62,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
CLI-003918,464128.0,14,665,528,79.4,57,31.6,19,3,1,1,4.6,4,0,28300.47,0.0,0,0.73,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
CLI-000436,3294.0,12,5,1,20.0,1,5.65,4,2,13,0,3.0,5,1,223.14,0.04,0,0.15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
CLI-001524,6561.0,1,15,12,80.0,60,31.9,5,1,0,5,11.5,4,4,333.39,0.0,0,0.31,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
CLI-003826,2892.0,10,9,4,44.4,9,3.8,3,2,1,1,13.0,2,0,225.0,0.0,0,0.19,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
CLI-002149,41661.0,20,33,18,54.5,34,12.2,7,8,0,2,14.1,3,0,875.96,0.0,0,0.44,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
CLI-003031,2719.0,4,10,0,0.0,0,0.0,0,0,78,0,10.5,4,2,118.43,0.65,1,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
CLI-001372,1330.0,7,8,8,100.0,128,5.65,9,4,0,0,10.4,3,1,202.82,0.0,0,0.56,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
CLI-000984,171540.0,19,162,134,82.7,93,54.9,20,7,2,4,5.6,5,0,8716.45,0.0,0,0.77,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
CLI-001593,400743.0,16,173,29,16.8,1,0.1,14,5,26,4,7.8,3,0,8011.66,0.05,0,0.54,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
CLI-004525,46431.0,1,32,22,68.8,21,14.0,11,0,0,0,9.6,5,2,1530.35,0.0,0,0.42,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
CLI-002863,35541.0,15,203,66,32.5,1,0.3,6,4,0,6,15.7,2,0,3940.29,0.0,0,0.38,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
CLI-000118,302890.0,23,159,0,0.0,0,5.65,0,0,36,4,5.4,2,0,12737.16,0.05,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
CLI-003175,1476.0,6,8,2,25.0,2,0.4,0,1,8,2,17.0,2,0,138.43,0.04,0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
CLI-000422,3564.0,17,7,2,28.6,5,1.5,1,3,3,2,8.5,4,0,149.87,0.01,0,0.06,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
CLI-001480,3982.0,15,48,31,64.6,61,39.0,9,1,0,2,18.6,3,0,1213.88,0.0,0,0.56,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
CLI-000033,27256.0,13,46,9,19.6,3,1.0,6,6,11,4,11.4,3,0,977.61,0.03,0,0.38,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
CLI-001171,1565.0,2,2,1,50.0,26,18.7,14,0,0,7,7.2,3,1,90.91,0.0,0,0.54,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
CLI-000053,58549.0,13,168,126,75.0,38,19.3,7,2,0,0,1.1,4,0,5492.41,0.0,0,0.27,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
CLI-003464,6123.0,8,10,7,70.0,18,4.2,7,2,3,3,11.0,4,0,311.14,0.01,0,0.44,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
CLI-003759,19676.0,19,52,41,78.8,46,24.3,7,2,0,5,14.5,3,0,1499.72,0.0,0,0.44,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
CLI-002144,14164.0,6,31,8,25.8,4,2.1,2,2,3,8,42.7,2,1,401.71,0.02,0,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
CLI-004893,42500.0,21,50,14,28.0,1,0.4,7,4,6,0,11.4,3,0,1102.76,0.01,0,0.44,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1
CLI-001200,322.0,1,3,1,33.3,16,5.65,4,0,3,1,11.7,5,2,56.03,0.1,0,0.25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
CLI-003124,820.0,11,3,2,66.7,15,4.0,4,4,0,8,35.6,3,0,37.04,0.0,0,0.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
CLI-000485,16025.0,10,30,21,70.0,75,39.1,10,2,0,0,6.0,3,0,1503.32,0.0,0,0.38,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
CLI-000901,8946.0,10,52,29,55.8,18,5.65,9,3,3,4,3.0,4,0,1818.38,0.01,0,0.35,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
CLI-003270,28557.0,4,86,44,51.2,15,7.4,6,0,0,0,2.2,3,0,3482.56,0.0,0,0.23,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
CLI-004627,16221.0,18,51,0,0.0,0,0.0,0,0,49,8,44.5,3,0,732.65,0.09,1,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
CLI-000524,478.0,11,2,1,50.0,19,9.0,4,2,0,1,19.5,4,0,26.47,0.0,0,0.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
CLI-002803,5705.0,14,9,4,44.4,11,3.2,3,2,0,0,16.9,5,0,108.71,0.0,0,0.38,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
CLI-004651,9112.0,5,44,22,50.0,20,3.7,3,0,3,0,9.7,4,1,1010.15,0.02,0,0.19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
CLI-003851,1978.0,16,2,1,50.0,17,5.65,1,2,0,0,24.8,3,0,30.93,0.0,0,0.12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
CLI-003318,1642.0,6,9,1,11.1,1,0.4,1,1,30,2,22.1,3,2,80.11,0.17,1,0.12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
CLI-004623,3329.0,9,11,4,36.4,1,0.4,13,1,26,5,4.1,3,4,676.69,0.1,0,0.32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
CLI-002018,61686.0,8,211,58,50.0,6,0.3,14,2,3,1,0.5,4,0,12537.74,0.01,0,0.35,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
CLI-004519,71775.0,1,175,89,50.9,16,5.65,3,0,1,1,4.2,5,5,7294.17,0.03,0,0.12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
CLI-001625,185748.0,12,575,309,53.7,20,11.3,5,5,1,1,13.8,2,0,12584.54,0.0,0,0.31,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
CLI-003515,44839.0,1,55,38,69.1,36,33.6,7,0,1,2,10.5,4,4,1608.28,0.03,0,0.44,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
CLI-004876,3553.0,16,11,2,18.2,1,0.4,2,5,19,2,6.0,3,0,254.85,0.04,0,0.12,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
CLI-004799,1195.0,4,8,5,62.5,50,30.2,4,1,1,1,27.4,2,2,91.08,0.01,0,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
CLI-001164,284749.0,2,211,156,73.9,61,11.8,19,0,1,0,1.4,5,1,19291.93,0.02,0,0.48,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
CLI-004429,14903.0,3,18,12,66.7,8,2.2,10,1,2,3,4.9,3,3,790.19,0.02,0,0.38,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
CLI-001736,31946.0,7,167,92,55.1,34,24.0,3,1,1,6,14.4,3,0,4328.68,0.0,0,0.19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
CLI-004378,2366.0,21,8,0,0.0,0,0.0,0,0,36,4,10.1,3,0,206.14,0.06,1,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
CLI-001196,75167.0,7,56,39,69.6,39,18.6,9,0,0,0,2.8,4,0,2696.08,0.0,0,0.35,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
CLI-001113,4731.0,15,3,1,33.3,8,3.6,5,3,7,3,14.8,3,0,87.41,0.02,0,0.31,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
CLI-004936,601.0,1,3,1,33.3,17,11.9,3,0,4,1,21.4,5,3,29.32,0.13,0,0.38,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
CLI-004536,47468.0,8,59,7,11.9,1,0.1,0,2,26,5,14.8,3,0,1564.54,0.11,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
CLI-002724,13187.0,10,52,0,0.0,0,0.0,0,0,69,2,5.1,4,2,2297.43,0.23,1,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
CLI-000257,4970.0,4,57,3,5.3,1,0.1,4,1,30,3,10.2,3,1,1010.12,0.25,1,0.25,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
CLI-004735,2407.0,18,11,5,45.5,5,2.2,3,2,0,0,17.8,4,0,122.33,0.0,0,0.38,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1
CLI-003621,1148.0,7,4,0,0.0,0,0.0,0,0,54,2,27.0,4,2,46.65,0.26,1,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
CLI-002129,1082.0,28,5,3,60.0,25,15.7,4,9,2,4,22.3,4,0,59.98,0.0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
CLI-004828,147613.0,17,790,290,36.7,1,0.3,14,3,16,3,2.9,3,0,45003.9,0.03,0,0.35,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
CLI-002294,31238.0,1,49,18,36.7,3,5.65,1,0,11,3,6.2,1,0,3463.2,0.37,0,0.02,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
CLI-003073,3818.0,21,6,4,66.7,36,15.3,11,5,1,2,16.4,2,0,141.09,0.0,0,0.69,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
CLI-001178,609166.0,14,218,69,31.7,2,1.0,20,7,12,2,2.4,3,0,19549.6,0.03,0,0.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
CLI-000460,30784.0,1,106,28,26.4,9,2.6,11,0,1,1,1.7,5,0,7508.24,0.03,0,0.28,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
CLI-000961,7451.0,13,25,7,28.0,1,0.1,5,2,6,6,14.7,2,0,605.76,0.02,0,0.31,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
CLI-000312,1419.0,19,8,2,25.0,1,0.3,2,5,5,2,24.7,3,0,91.09,0.01,0,0.25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
CLI-000692,594.0,1,4,2,50.0,21,6.7,7,0,1,2,6.5,3,1,72.4,0.03,0,0.44,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
CLI-002023,3885.0,25,8,6,75.0,39,20.6,6,4,2,4,29.8,4,0,96.0,0.0,0,0.75,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
CLI-002205,1832.0,16,7,2,28.6,12,7.1,3,2,7,2,12.0,3,0,159.59,0.01,0,0.19,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
CLI-001494,73384.0,27,92,21,22.8,1,0.6,9,6,2,4,6.8,3,0,4140.0,0.0,0,0.35,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
CLI-002475,1565.0,10,4,2,50.0,22,5.5,11,2,1,0,3.5,5,0,190.89,0.0,0,0.42,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
CLI-003090,11719.0,3,49,22,44.9,20,7.6,7,1,2,2,10.5,3,1,2041.56,0.02,0,0.27,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
CLI-003993,1092.0,6,8,1,12.5,6,1.1,1,3,6,3,15.7,5,4,88.77,0.03,0,0.12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
CLI-004454,21224.0,11,53,31,58.5,12,2.5,10,5,1,4,13.2,3,0,1437.95,0.0,0,0.62,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
CLI-004188,48977.0,6,107,81,75.7,80,35.2,9,1,0,9,10.3,3,2,4594.49,0.0,0,0.35,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
CLI-003888,6986.0,18,18,8,44.4,2,1.3,9,4,20,2,12.4,2,0,473.3,0.04,0,0.56,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
CLI-002937,4431.0,9,4,1,25.0,1,0.1,4,2,8,1,5.2,4,0,200.15,0.03,0,0.15,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
CLI-004718,37181.0,4,50,37,74.0,21,7.4,5,0,2,0,10.5,5,0,1333.62,0.02,0,0.31,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
